library,title,year,imdb_id,imdb_rating,imdb_votes,rt_score,plex_rating,file,decision,reason,misidentified_hint
Películas Infantiles,Voluntad de hierro,1994,,,,,6.7,/mnt/Infantil_01/05.Peliculas Infantiles/01. Disney/12. Animales/Voluntad de hierro (1993).mkv,UNKNOWN,no_ratings_and_few_votes,no_external_data
Películas Infantiles,Warcraft: El origen,2016,,,,,2.9,/mnt/Infantil_01/05.Peliculas Infantiles/02. Otras productoras/01. Accion/Warcraft El Origen (2016).mkv,UNKNOWN,no_ratings_and_few_votes,no_external_data
Películas Infantiles,Wendy Wu: La Chica Kung Fu,2006,,,,,,/mnt/Infantil_01/05.Peliculas Infantiles/01. Disney/01. Accion/SD/Wendy Wu Homecoming Warrior.avi,UNKNOWN,no_ratings_and_few_votes,no_external_data
Películas Infantiles,Wicked,2024,,,,,8.8,/mnt/Infantil_01/05.Peliculas Infantiles/02. Otras productoras/07. Musical/Wicked (2024).mkv,UNKNOWN,no_ratings_and_few_votes,no_external_data
Películas Infantiles,Zathura: Una aventura espacial,2005,,,,,7.7,/mnt/Infantil_01/05.Peliculas Infantiles/02. Otras productoras/05. Ficcion/Zathura Una Aventura Espacial (2005).mkv,UNKNOWN,no_ratings_and_few_votes,no_external_data
Películas Infantiles,Zipi y Zape y el club de la canica,2013,,,,,6.0,/mnt/Infantil_01/05.Peliculas Infantiles/02. Otras productoras/09. Thriller/Zipi y Zape y el club de la canica (2013).mkv,UNKNOWN,no_ratings_and_few_votes,no_external_data
Películas Infantiles,Zipi y Zape y la isla del capitán,2016,,,,,,/mnt/Infantil_01/05.Peliculas Infantiles/02. Otras productoras/09. Thriller/Zipi Y Zape Y La Isla Del Capitan (2016).mkv,UNKNOWN,no_ratings_and_few_votes,no_external_data
Sagas,007 : Casino Royale,2006,,,,,9.4,/mnt/Sagas/00.Sagas/007/Casino Royale (2006).mkv,UNKNOWN,no_ratings_and_few_votes,no_external_data
Sagas,007 : Quantum of Solace,2008,,,,,6.3,/mnt/Sagas/00.Sagas/007/Quantum of Solace (2008).mkv,UNKNOWN,no_ratings_and_few_votes,no_external_data
Sagas,007 : Sin tiempo para morir,2021,,,,,8.3,/mnt/Sagas/00.Sagas/007/Sin tiempo para morir (2021).mkv,UNKNOWN,no_ratings_and_few_votes,no_external_data
Sagas,007 : Skyfall,2012,,,,,9.2,/mnt/Sagas/00.Sagas/007/Skyfall (2012).mkv,UNKNOWN,no_ratings_and_few_votes,no_external_data
Sagas,007 : Spectre,2015,,,,,6.3,/mnt/Sagas/00.Sagas/007/Spectre (2015).mkv,UNKNOWN,no_ratings_and_few_votes,no_external_data
Sagas,28 días después,2002,,,,,8.7,/mnt/Sagas/00.Sagas/28 ../28 Dias Despues (2002).mkv,UNKNOWN,no_ratings_and_few_votes,no_external_data
Sagas,28 semanas después,2007,,,,,7.3,/mnt/Sagas/00.Sagas/28 ../28 Semanas Despues (2007).mkv,UNKNOWN,no_ratings_and_few_votes,no_external_data
Sagas,28 años después,2025,,,,,8.9,/mnt/Sagas/00.Sagas/28 ../28 años después (2025).mkv,UNKNOWN,no_ratings_and_few_votes,no_external_data
Sagas,300,2007,,,,,6.1,/mnt/Sagas/00.Sagas/300/300 (2006).mkv,UNKNOWN,no_ratings_and_few_votes,no_external_data
Sagas,300: El origen de un imperio,2014,,,,,4.5,/mnt/Sagas/00.Sagas/300/300 El Origen De Un Imperio (2014).mkv,UNKNOWN,no_ratings_and_few_votes,no_external_data
Sagas,Alicia a través del espejo,2016,,,,,2.9,/mnt/Sagas/00.Sagas/Alicia/Alice Through The Looking Glass (2016).mkv,UNKNOWN,no_ratings_and_few_votes,no_external_data
Sagas,Alicia en el País de las Maravillas,2010,,,,,2.2,/mnt/Sagas/00.Sagas/Alicia/Alicia en el Pais de las Maravillas (2010).mkv,UNKNOWN,no_ratings_and_few_votes,no_external_data
Sagas,Alien I : el octavo pasajero,1979,,,,,9.3,/mnt/Sagas/00.Sagas/Alien/Alien (1979).mkv,UNKNOWN,no_ratings_and_few_votes,no_external_data
Sagas,"Alien II : Aliens, El regreso",1986,,,,,9.4,"/mnt/Sagas/00.Sagas/Alien/Aliens, El regreso (1986).mkv",UNKNOWN,no_ratings_and_few_votes,no_external_data
Sagas,Alien III: Alien³,1992,,,,,4.4,/mnt/Sagas/00.Sagas/Alien/Alien 3 (1992).mkv,UNKNOWN,no_ratings_and_few_votes,no_external_data
Sagas,Alien IV : Resurrección,1997,,,,,5.6,/mnt/Sagas/00.Sagas/Alien/Alien - Resurreccion (1997).mkv,UNKNOWN,no_ratings_and_few_votes,no_external_data
Sagas,Alien V : Prometheus,2012,,,,,7.3,/mnt/Sagas/00.Sagas/Alien/Prometheus (2012).mkv,UNKNOWN,no_ratings_and_few_votes,no_external_data
Sagas,Alien VI: Covenant,2017,,,,,6.5,/mnt/Sagas/00.Sagas/Alien/Alien Covenant (2017).mkv,UNKNOWN,no_ratings_and_few_votes,no_external_data
Sagas,Alien VII : Romulus,2024,,,,,8.0,/mnt/Sagas/00.Sagas/Alien/Alien Romulus (2024).mkv,UNKNOWN,no_ratings_and_few_votes,no_external_data
Sagas,Annabelle: Creation,2017,,,,,7.0,/mnt/Sagas/00.Sagas/Expediente Warren/Annabelle Creation (2017).mkv,UNKNOWN,no_ratings_and_few_votes,no_external_data
Sagas,Annabelle: Vuelve a casa,2019,,,,,6.4,/mnt/Sagas/00.Sagas/Expediente Warren/Annabelle Vuelve A Casa (2019).mkv,UNKNOWN,no_ratings_and_few_votes,no_external_data
Sagas,Antes de amanecer,1995,,,,,10.0,/mnt/Sagas/00.Sagas/Antes de ../Antes de amanecer (1995).mkv,UNKNOWN,no_ratings_and_few_votes,no_external_data
Sagas,Antes del anochecer,2013,,,,,9.8,/mnt/Sagas/00.Sagas/Antes de ../Antes Del Anochecer (2013).mkv,UNKNOWN,no_ratings_and_few_votes,no_external_data
Sagas,Antes del atardecer,2004,,,,,9.4,/mnt/Sagas/00.Sagas/Antes de ../Antes del atardecer (2004).mkv,UNKNOWN,no_ratings_and_few_votes,no_external_data
Sagas,Arma letal,1987,,,,,8.1,/mnt/Sagas/00.Sagas/Arma Letal/Arma Letal (1987).mkv,UNKNOWN,no_ratings_and_few_votes,no_external_data
Sagas,Arma letal 2,1989,,,,,8.2,/mnt/Sagas/00.Sagas/Arma Letal/Arma Letal 2 (1989).mkv,UNKNOWN,no_ratings_and_few_votes,no_external_data
Sagas,Arma letal 3,1992,,,,,6.0,/mnt/Sagas/00.Sagas/Arma Letal/Arma Letal 3 (1992).mkv,UNKNOWN,no_ratings_and_few_votes,no_external_data
Sagas,Arma letal 4,1998,,,,,5.3,/mnt/Sagas/00.Sagas/Arma Letal/Arma Letal 4 (1998).mkv,UNKNOWN,no_ratings_and_few_votes,no_external_data
Sagas,Avatar,2009,,,,,8.1,/mnt/Sagas/00.Sagas/Avatar/Avatar (2009).mkv,UNKNOWN,no_ratings_and_few_votes,no_external_data
Sagas,Avatar: El sentido del agua,2022,,,,,7.6,"/mnt/Sagas/00.Sagas/Avatar/Avatar, El Sentido Del Agua (2022).mkv",UNKNOWN,no_ratings_and_few_votes,no_external_data
Sagas,Bitelchús,1988,,,,,8.3,/mnt/Sagas/00.Sagas/Beetlejuice/Bitelchus (1998).mkv,UNKNOWN,no_ratings_and_few_votes,no_external_data
Sagas,Bitelchús Bitelchús,2024,,,,,7.5,/mnt/Sagas/00.Sagas/Beetlejuice/Bitelchus Bitelchus (2024).mkv,UNKNOWN,no_ratings_and_few_votes,no_external_data
Sagas,Blade Runner,1982,,,,,8.9,/mnt/Sagas/00.Sagas/Blade Runner/Blade Runner (1982).mkv,UNKNOWN,no_ratings_and_few_votes,no_external_data
Sagas,Blade Runner 2049,2017,,,,,8.8,/mnt/Sagas/00.Sagas/Blade Runner/Blade Runner 2049 (2017).mkv,UNKNOWN,no_ratings_and_few_votes,no_external_data
Sagas,Calle Cloverfield 10,2016,,,,,9.1,/mnt/Sagas/00.Sagas/Cloverfield/10 Cloverfield Lane (2016).mkv,UNKNOWN,no_ratings_and_few_votes,no_external_data
Sagas,Monstruoso,2008,,,,,7.8,/mnt/Sagas/00.Sagas/Cloverfield/Monstruoso (2008).mkv,UNKNOWN,no_ratings_and_few_votes,no_external_data
Sagas,The Cloverfield Paradox,2018,,,,,2.2,/mnt/Sagas/00.Sagas/Cloverfield/The Cloverfield Paradox (2018).mkv,UNKNOWN,no_ratings_and_few_votes,no_external_data
Sagas,El contable,2016,,,,,5.3,/mnt/Sagas/00.Sagas/El Contable/El contable (2016).mkv,UNKNOWN,no_ratings_and_few_votes,no_external_data
Sagas,El contable 2,2025,,,,,7.5,/mnt/Sagas/00.Sagas/El Contable/El contable 2 (2025).mkv,UNKNOWN,no_ratings_and_few_votes,no_external_data
Sagas,El corredor del laberinto I,2014,,,,,6.6,/mnt/Sagas/00.Sagas/El corredor del laberito/El Corredor Del Laberinto (2014).mkv,UNKNOWN,no_ratings_and_few_votes,no_external_data
Sagas,El corredor del laberinto II : Las pruebas,2015,,,,,4.7,/mnt/Sagas/00.Sagas/El corredor del laberito/El Corredor Del Laberinto Las Pruebas (2015).mkv,UNKNOWN,no_ratings_and_few_votes,no_external_data
Sagas,El corredor del laberinto III : La cura mortal,2018,,,,,4.3,/mnt/Sagas/00.Sagas/El corredor del laberito/El Corredor Del Laberinto La Cura Mortal(2018).mkv,UNKNOWN,no_ratings_and_few_votes,no_external_data
Sagas,Crepúsculo,2008,,,,,4.8,/mnt/Sagas/00.Sagas/Crepusculo/Crepúsculo (2008).mkv,UNKNOWN,no_ratings_and_few_votes,no_external_data
Sagas,Luna nueva,2009,,,,,2.8,/mnt/Sagas/00.Sagas/Crepusculo/Crepúsculo Luna nueva (2009).mkv,UNKNOWN,no_ratings_and_few_votes,no_external_data
Sagas,Eclipse,2010,,,,,4.6,/mnt/Sagas/00.Sagas/Crepusculo/Crepúsculo Eclipse (2010).mkv,UNKNOWN,no_ratings_and_few_votes,no_external_data
Sagas,Amanecer - Parte 1,2011,,,,,2.6,/mnt/Sagas/00.Sagas/Crepusculo/Crepúsculo Amanecer Parte 1 (2011).mkv,UNKNOWN,no_ratings_and_few_votes,no_external_data
Sagas,Amanecer - Parte 2,2012,,,,,4.9,/mnt/Sagas/00.Sagas/Crepusculo/Crepúsculo Amanecer Parte 2 (2012).mkv,UNKNOWN,no_ratings_and_few_votes,no_external_data
Sagas,Dando la nota,2012,,,,,8.1,/mnt/Sagas/00.Sagas/Dando la Nota/Dando la nota (2012).mkv,UNKNOWN,no_ratings_and_few_votes,no_external_data
Sagas,Dando la nota: aún más alto,2015,,,,,6.6,/mnt/Sagas/00.Sagas/Dando la Nota/Dando La Nota 2 Aun Mas Alto (2015).mkv,UNKNOWN,no_ratings_and_few_votes,no_external_data
Sagas,Dando la nota 3,2017,,,,,2.9,/mnt/Sagas/00.Sagas/Dando la Nota/Dando La Nota 3 (2017).mkv,UNKNOWN,no_ratings_and_few_votes,no_external_data
Sagas,Depredador,1987,,,,,6.5,/mnt/Sagas/00.Sagas/Depredador/Depredador (1987).mkv,UNKNOWN,no_ratings_and_few_votes,no_external_data
Sagas,Depredador 2,1990,,,,,3.6,/mnt/Sagas/00.Sagas/Depredador/Depredador 2 (1990).mkv,UNKNOWN,no_ratings_and_few_votes,no_external_data
Sagas,Alien vs. Predator,2004,,,,,2.1,/mnt/Sagas/00.Sagas/Alien/Alien vs Predator (2004).mkv,UNKNOWN,no_ratings_and_few_votes,no_external_data
Sagas,Aliens vs. Predator 2,2007,,,,,1.2,/mnt/Sagas/00.Sagas/Alien/Aliens Vs. Predator 2 (2007).mkv,UNKNOWN,no_ratings_and_few_votes,no_external_data
Sagas,Predators,2010,,,,,6.5,/mnt/Sagas/00.Sagas/Depredador/Predators (2010).mkv,UNKNOWN,no_ratings_and_few_votes,no_external_data
Sagas,Predator,2018,,,,,3.4,/mnt/Sagas/00.Sagas/Depredador/Predator (2018).mkv,UNKNOWN,no_ratings_and_few_votes,no_external_data
Sagas,Predator: La presa,2022,,,,,9.4,/mnt/Sagas/00.Sagas/Depredador/Predator (La.Presa) (2022).mkv,UNKNOWN,no_ratings_and_few_votes,no_external_data
Sagas,Dragonheart (Corazón de dragón),1996,,,,,4.8,/mnt/Sagas/00.Sagas/Dragonheart/Dragonheart Corazon de Dragon (1996).mkv,UNKNOWN,no_ratings_and_few_votes,no_external_data
Sagas,Dragonheart 2: Un nuevo comienzo,1999,,,,,4.0,/mnt/Sagas/00.Sagas/Dragonheart/Dragonheart 2 - Un Nuevo Comienzo (2000).mkv,UNKNOWN,no_ratings_and_few_votes,no_external_data
Sagas,Dragonheart 3: La maldición del brujo,2015,,,,,,/mnt/Sagas/00.Sagas/Dragonheart/Dragonheart 3 The Sorcerer's Curse (2015).mkv,UNKNOWN,no_ratings_and_few_votes,no_external_data
Sagas,Dragonheart 4: Corazón de fuego,2017,,,,,,/mnt/Sagas/00.Sagas/Dragonheart/Dragonheart 4 Corazon de Fuego (2017).mkv,UNKNOWN,no_ratings_and_few_votes,no_external_data
Sagas,Dragonheart Vengeance,2020,,,,,,/mnt/Sagas/00.Sagas/Dragonheart/Dragonheart 5 Venganza (2020).mkv,UNKNOWN,no_ratings_and_few_votes,no_external_data
Sagas,Dune,2021,,,,,8.3,/mnt/Sagas/00.Sagas/Dune/Dune (2021).mkv,UNKNOWN,no_ratings_and_few_votes,no_external_data
Sagas,Dune: Parte dos,2024,,,,,9.2,/mnt/Sagas/00.Sagas/Dune/Dune Part Two (2024).mkv,UNKNOWN,no_ratings_and_few_votes,no_external_data
Sagas,El Padrino I,1972,,,,,9.7,/mnt/Sagas/00.Sagas/El Padrino/El Padrino I (1972).mkv,UNKNOWN,no_ratings_and_few_votes,no_external_data
Sagas,El Padrino Parte II,1974,,,,,9.6,/mnt/Sagas/00.Sagas/El Padrino/El Padrino II (1974).mkv,UNKNOWN,no_ratings_and_few_votes,no_external_data
Sagas,El Padrino Parte III,1990,,,,,8.6,/mnt/Sagas/00.Sagas/El Padrino/El Padrino III (1990).mkv,UNKNOWN,no_ratings_and_few_votes,no_external_data
Sagas,El planeta de los simios,2001,,,,,4.3,/mnt/Sagas/00.Sagas/El Planeta de los Simios/El planeta de los simios (2001).mkv,UNKNOWN,no_ratings_and_few_votes,no_external_data
Sagas,El origen del planeta de los simios,2011,,,,,8.2,/mnt/Sagas/00.Sagas/El Planeta de los Simios/El origen del planeta de los simios (2011).mkv,UNKNOWN,no_ratings_and_few_votes,no_external_data
Sagas,El amanecer del planeta de los simios,2014,,,,,9.1,/mnt/Sagas/00.Sagas/El Planeta de los Simios/El Amanecer Del Planeta De Los Simios (2014).mkv,UNKNOWN,no_ratings_and_few_votes,no_external_data
Sagas,La guerra del planeta de los simios,2017,,,,,9.4,/mnt/Sagas/00.Sagas/El Planeta de los Simios/La Guerra del planeta de los Simios (2017).mkv,UNKNOWN,no_ratings_and_few_votes,no_external_data
Sagas,El reino del planeta de los simios,2024,,,,,8.0,/mnt/Sagas/00.Sagas/El Planeta de los Simios/El Reino Del Planeta De Los Simios (2024).mkv,UNKNOWN,no_ratings_and_few_votes,no_external_data
Sagas,El protegido,2000,,,,,7.0,/mnt/Sagas/00.Sagas/El protegido/El protegido (2000).mkv,UNKNOWN,no_ratings_and_few_votes,no_external_data
Sagas,Múltiple,2017,,,,,7.9,/mnt/Sagas/00.Sagas/El protegido/Múltiple (2016).mkv,UNKNOWN,no_ratings_and_few_votes,no_external_data
Sagas,Glass (Cristal),2019,,,,,3.7,/mnt/Sagas/00.Sagas/El protegido/Glass (Cristal) (2019).mkv,UNKNOWN,no_ratings_and_few_votes,no_external_data
Sagas,El resplandor,1980,,,,,8.4,/mnt/Sagas/00.Sagas/El Resplandor/El resplandor (1980).mkv,UNKNOWN,no_ratings_and_few_votes,no_external_data
Sagas,Doctor Sueño,2019,,,,,7.8,/mnt/Sagas/00.Sagas/El Resplandor/Doctor sueño (2019).mkv,UNKNOWN,no_ratings_and_few_votes,no_external_data
Sagas,El hobbit I : Un viaje inesperado,2012,,,,,6.4,/mnt/Sagas/00.Sagas/Tolkien/El Hobbit Un Viaje Inesperado (2012).mkv,UNKNOWN,no_ratings_and_few_votes,no_external_data
Sagas,El hobbit II : La desolación de Smaug,2013,,,,,7.4,/mnt/Sagas/00.Sagas/Tolkien/El Hobbit La Desolacion De Smaug (2013).mkv,UNKNOWN,no_ratings_and_few_votes,no_external_data
Sagas,El hobbit III : La batalla de los cinco ejércitos,2014,,,,,5.9,/mnt/Sagas/00.Sagas/Tolkien/El Hobbit La Batalla De Los 5 Ejercitos (2014).mkv,UNKNOWN,no_ratings_and_few_votes,no_external_data
Sagas,El señor de los anillos: La comunidad del anillo,2001,,,,,9.2,/mnt/Sagas/00.Sagas/Tolkien/El señor de los anillos La comunidad del anillo (2001).mkv,UNKNOWN,no_ratings_and_few_votes,no_external_data
Sagas,El señor de los anillos: Las dos torres,2002,,,,,9.5,/mnt/Sagas/00.Sagas/Tolkien/El señor de los anillos Las dos torres (2002).mkv,UNKNOWN,no_ratings_and_few_votes,no_external_data
Sagas,El señor de los anillos: El retorno del rey,2003,,,,,9.4,/mnt/Sagas/00.Sagas/Tolkien/El señor de los anillos El retorno del Rey (2003).mkv,UNKNOWN,no_ratings_and_few_votes,no_external_data
Sagas,Érase una vez en China,1991,,,,,9.0,/mnt/Sagas/00.Sagas/Erase una vez en China/Érase Una Vez En China I (1991).mkv,UNKNOWN,no_ratings_and_few_votes,no_external_data
Sagas,Érase una vez en China II,1992,,,,,9.3,/mnt/Sagas/00.Sagas/Erase una vez en China/Érase Una Vez En China II (1992).mkv,UNKNOWN,no_ratings_and_few_votes,no_external_data
Sagas,Érase una vez en China III,1992,,,,,6.3,/mnt/Sagas/00.Sagas/Erase una vez en China/Érase Una Vez En China III (1992).mkv,UNKNOWN,no_ratings_and_few_votes,no_external_data
Sagas,Escape Room,2019,,,,,5.1,/mnt/Sagas/00.Sagas/Escape room/Escape Room (2019).mkv,UNKNOWN,no_ratings_and_few_votes,no_external_data
Sagas,Escape Room 2: Mueres por salir,2021,,,,,5.2,/mnt/Sagas/00.Sagas/Escape room/Escape Room 2 - Mueres por salir.mkv,UNKNOWN,no_ratings_and_few_votes,no_external_data
Sagas,Evil Dead I :Posesión infernal,1981,,,,,8.5,/mnt/Sagas/00.Sagas/Evil Dead/Posesion infernal (Evil.Dead)  (1981).mkv,UNKNOWN,no_ratings_and_few_votes,no_external_data
Sagas,Evil Dead II : Terroríficamente muertos,1987,,,,,8.8,/mnt/Sagas/00.Sagas/Evil Dead/Terrorificamente muertos (1987).mkv,UNKNOWN,no_ratings_and_few_votes,no_external_data
Sagas,Evil Dead III : El ejército de las tinieblas,1992,,,,,6.9,/mnt/Sagas/00.Sagas/Evil Dead/El Ejercito de las Tinieblas (Evil Dead 3) (1992).mkv,UNKNOWN,no_ratings_and_few_votes,no_external_data
Sagas,Evil Dead IV :Posesión infernal,2013,,,,,6.4,/mnt/Sagas/00.Sagas/Evil Dead/Posesion Infernal (2013).mkv,UNKNOWN,no_ratings_and_few_votes,no_external_data
Sagas,Evil Dead V :  El despertar,2023,,,,,8.5,"/mnt/Sagas/00.Sagas/Evil Dead/Posesion infernal, El despertar (2023).mkv",UNKNOWN,no_ratings_and_few_votes,no_external_data
Sagas,Expediente Warren: The Conjuring,2013,,,,,8.6,/mnt/Sagas/00.Sagas/Expediente Warren/Expediente Warren The Conjuring (2013).mkv,UNKNOWN,no_ratings_and_few_votes,no_external_data
Sagas,Expediente Warren II : el caso Enfield,2016,,,,,8.0,/mnt/Sagas/00.Sagas/Expediente Warren/Expediente Warren El caso Enfield (2016).mkv,UNKNOWN,no_ratings_and_few_votes,no_external_data
Sagas,Expediente Warren III : obligado por el demonio,2021,,,,,5.6,/mnt/Sagas/00.Sagas/Expediente Warren/Expediente Warren Obligado por el demonio (2021).mkv,UNKNOWN,no_ratings_and_few_votes,no_external_data
Sagas,Expediente Warren: El último rito,2025,,,,,5.8,/mnt/Sagas/00.Sagas/Expediente Warren/Expediente Warren El último rito (2025).mkv,UNKNOWN,no_ratings_and_few_votes,no_external_data
Sagas,La familia Addams,1991,,,,,6.8,/mnt/Sagas/00.Sagas/La familia Adams/La familia Addams (1991).mkv,UNKNOWN,no_ratings_and_few_votes,no_external_data
Sagas,La familia Addams: La tradición continúa,1993,,,,,7.6,/mnt/Sagas/00.Sagas/La familia Adams/La familia Addams La tradición continúa (1993).mkv,UNKNOWN,no_ratings_and_few_votes,no_external_data
Sagas,Fast & Furious 1 : The fast and the furious,2001,,,,,5.5,/mnt/Sagas/00.Sagas/Fast & Furious/Fast & Furious (2001).mkv,UNKNOWN,no_ratings_and_few_votes,no_external_data
Sagas,Fast & Furious 2 : 2 Fast 2 Furious,2003,,,,,3.7,/mnt/Sagas/00.Sagas/Fast & Furious/Fast & Furious 2 (2003).mkv,UNKNOWN,no_ratings_and_few_votes,no_external_data
Sagas,Fast & Furious 3 : Tokyo Drift,2006,,,,,3.8,/mnt/Sagas/00.Sagas/Fast & Furious/Fast & Furious 3 (2006).mkv,UNKNOWN,no_ratings_and_few_votes,no_external_data
Sagas,Fast & Furious 4 : Aún más rápido,2009,,,,,2.8,/mnt/Sagas/00.Sagas/Fast & Furious/Fast & Furious 4 (2009).mkv,UNKNOWN,no_ratings_and_few_votes,no_external_data
Sagas,Fast & Furious 5 : Sin control,2011,,,,,7.7,/mnt/Sagas/00.Sagas/Fast & Furious/Fast & Furious 5 (2011).mkv,UNKNOWN,no_ratings_and_few_votes,no_external_data
Sagas,Fast & Furious 6,2013,,,,,7.1,/mnt/Sagas/00.Sagas/Fast & Furious/Fast & Furious 6 (2013).mkv,UNKNOWN,no_ratings_and_few_votes,no_external_data
Sagas,Fast & Furious 7,2015,,,,,8.1,/mnt/Sagas/00.Sagas/Fast & Furious/Fast And Furious 7 (2015).mkv,UNKNOWN,no_ratings_and_few_votes,no_external_data
Sagas,Fast & Furious 8,2017,,,,,6.7,/mnt/Sagas/00.Sagas/Fast & Furious/The Fate Of The Furious (2018).mkv,UNKNOWN,no_ratings_and_few_votes,no_external_data
Sagas,Fast & Furious 9,2021,,,,,5.9,/mnt/Sagas/00.Sagas/Fast & Furious/Fast & Furious 9 (2021).mkv,UNKNOWN,no_ratings_and_few_votes,no_external_data
Sagas,Fast & Furious X,2023,,,,,5.6,/mnt/Sagas/00.Sagas/Fast & Furious/Fast & Furious X (2023).mkv,UNKNOWN,no_ratings_and_few_votes,no_external_data
Sagas,Ghostbusters,1984,,,,,9.5,/mnt/Sagas/00.Sagas/Gosht Busters/Ghostbusters.mkv,UNKNOWN,no_ratings_and_few_votes,no_external_data
Sagas,Ghostbusters  II,1989,,,,,5.4,/mnt/Sagas/00.Sagas/Gosht Busters/Cazafantasmas 2 (1989).mkv,UNKNOWN,no_ratings_and_few_votes,no_external_data
Sagas,Ghostbusters,2016,,,,,7.4,/mnt/Sagas/00.Sagas/Gosht Busters/Cazafantasmas (2016).mkv,UNKNOWN,no_ratings_and_few_votes,no_external_data
Sagas,Ghostbusters : Más allá,2021,,,,,6.3,/mnt/Sagas/00.Sagas/Gosht Busters/Cazafantasmas - Mas alla.mkv,UNKNOWN,no_ratings_and_few_votes,no_external_data
Sagas,Ghostbusters : Imperio helado,2024,,,,,4.2,/mnt/Sagas/00.Sagas/Gosht Busters/Cazafantasmas Imperio helado (2024).mkv,UNKNOWN,no_ratings_and_few_votes,no_external_data
Sagas,Gladiator (El gladiador),2000,,,,,8.0,/mnt/Sagas/00.Sagas/Gladiator/Gladiator (2000).mkv,UNKNOWN,no_ratings_and_few_votes,no_external_data
Sagas,Gladiator II,2024,,,,,7.0,/mnt/Sagas/00.Sagas/Gladiator/Gladiator II (2024).mkv,UNKNOWN,no_ratings_and_few_votes,no_external_data
Sagas,El silencio de los corderos,1991,,,,,9.5,/mnt/Sagas/00.Sagas/Hannibal Lecter/El silencio de los corderos (1991).mkv,UNKNOWN,no_ratings_and_few_votes,no_external_data
Sagas,Hannibal,2001,,,,,3.9,/mnt/Sagas/00.Sagas/Hannibal Lecter/Hannibal (2001).mkv,UNKNOWN,no_ratings_and_few_votes,no_external_data
Sagas,El dragón rojo,2002,,,,,6.9,/mnt/Sagas/00.Sagas/Hannibal Lecter/El dragon rojo (2002).mkv,UNKNOWN,no_ratings_and_few_votes,no_external_data
Sagas,"Hannibal, el origen del mal",2007,,,,,1.6,"/mnt/Sagas/00.Sagas/Hannibal Lecter/Hannibal, El Origen Del Mal (2007).mkv",UNKNOWN,no_ratings_and_few_votes,no_external_data
Sagas,Harry el sucio,1971,,,,,8.9,/mnt/Sagas/00.Sagas/Harry el sucio/Harry el sucio (1971).mkv,UNKNOWN,no_ratings_and_few_votes,no_external_data
Sagas,Harry el fuerte,1973,,,,,6.9,/mnt/Sagas/00.Sagas/Harry el sucio/Harry el fuerte (1973).mkv,UNKNOWN,no_ratings_and_few_votes,no_external_data
Sagas,Harry el ejecutor,1976,,,,,6.9,/mnt/Sagas/00.Sagas/Harry el sucio/Harry el ejecutor (1976).mkv,UNKNOWN,no_ratings_and_few_votes,no_external_data
Sagas,Impacto súbito,1983,,,,,5.1,/mnt/Sagas/00.Sagas/Harry el sucio/Impacto súbito (1983).mkv,UNKNOWN,no_ratings_and_few_votes,no_external_data
Sagas,Harry Potter I : La piedra filosofal,2001,,,,,8.0,/mnt/Sagas/00.Sagas/Harry Potter/Harry Potter Y La Piedra Filosofal (2001).mkv,UNKNOWN,no_ratings_and_few_votes,no_external_data
Sagas,Harry Potter II : La cámara secreta,2002,,,,,8.2,/mnt/Sagas/00.Sagas/Harry Potter/Harry Potter Y La Camara Secreta (2002).mkv,UNKNOWN,no_ratings_and_few_votes,no_external_data
Sagas,Harry Potter III : el prisionero de Azkaban,2004,,,,,9.1,/mnt/Sagas/00.Sagas/Harry Potter/Harry Potter Y El Prisionero De Azkaban (2004).mkv,UNKNOWN,no_ratings_and_few_votes,no_external_data
Sagas,Harry Potter IV : El cáliz de fuego,2005,,,,,8.8,/mnt/Sagas/00.Sagas/Harry Potter/Harry Potter Y El Caliz De Fuego (2005).mkv,UNKNOWN,no_ratings_and_few_votes,no_external_data
Sagas,Harry Potter V : La Orden del Fénix,2007,,,,,7.8,/mnt/Sagas/00.Sagas/Harry Potter/Harry Potter Y La Orden Del Fenix (2007).mkv,UNKNOWN,no_ratings_and_few_votes,no_external_data
Sagas,Harry Potter VI : El misterio del príncipe,2009,,,,,8.3,/mnt/Sagas/00.Sagas/Harry Potter/Harry Potter Y El Misterio Del Principe (2009).mkv,UNKNOWN,no_ratings_and_few_votes,no_external_data
Sagas,Harry Potter VII : Las Reliquias de la Muerte - Parte 1,2010,,,,,7.6,/mnt/Sagas/00.Sagas/Harry Potter/Harry Potter Y Las Reliquias De La Muerte Parte 1 (2010).mkv,UNKNOWN,no_ratings_and_few_votes,no_external_data
Sagas,Harry Potter VIII : Las Reliquias de la Muerte - Parte 2,2011,,,,,9.6,/mnt/Sagas/00.Sagas/Harry Potter/Harry Potter Y Las Reliquias De La Muerte Parte 2 (2011).mkv,UNKNOWN,no_ratings_and_few_votes,no_external_data
Sagas,Animales fantásticos y dónde encontrarlos,2016,,,,,7.4,/mnt/Sagas/00.Sagas/Harry Potter/Fantastic Beasts And Where To Find Them (2016).mkv,UNKNOWN,no_ratings_and_few_votes,no_external_data
Sagas,Indiana Jones I : En busca del arca perdida,1981,,,,,9.4,/mnt/Sagas/00.Sagas/Indiana Jones/Indiana Jones En Busca Del Arca Perdida (1981).mkv,UNKNOWN,no_ratings_and_few_votes,no_external_data
